No., 都道府県, Flag, 公式HP（URL)
1397, 長門市, https://www.city.nagato.yamaguchi.jp/"
1398, 柳井市, https://www.city-yanai.jp/"
1399, 美祢市, https://www2.city.mine.lg.jp/"
1400, 周南市, http://www.city.shunan.lg.jp/"
1401, 山陽小野田市, https://www.city.sanyo-onoda.lg.jp/"
1402, 3, 周防大島町, https://www.town.suo-oshima.lg.jp/"
1403, 3, 和木町, https://www.town.waki.lg.jp/"
1404, 3, 上関町, https://www.town.kaminoseki.lg.jp/"
1405, 3, 田布施町, https://www.town.tabuse.lg.jp/"
1406, 3, 平生町, http://www.town.hirao.lg.jp/"
1407, 3, 阿武町, http://www.town.abu.lg.jp/"
1408, 1, 徳島県, https://www.pref.tokushima.lg.jp/"
1409, 徳島市, http://www.city.tokushima.tokushima.jp/"
1410, 鳴門市, https://www.city.naruto.tokushima.jp/"
1411, 小松島市, https://www.city.komatsushima.lg.jp/"
1412, 阿南市, https://www.city.anan.tokushima.jp/"
1413, 吉野川市, https://www.city.yoshinogawa.lg.jp/"
1414, 阿波市, https://www.city.awa.lg.jp/"
1415, 美馬市, https://www.city.mima.lg.jp/"
1416, 三好市, https://www.miyoshi.i-tokushima.jp/"
1417, 3, 勝浦町, http://www.town.katsuura.lg.jp/"
1418, 3, 上勝町, http://www.kamikatsu.jp/"
1419, 4, 佐那河内村, https://www.vill.sanagochi.lg.jp/"
1420, 3, 石井町, https://www.town.ishii.lg.jp/"
1421, 3, 神山町, https://www.town.kamiyama.lg.jp/"
1422, 3, 那賀町, https://www.town.tokushima-naka.lg.jp/"
1423, 3, 牟岐町, https://www.town.tokushima-mugi.lg.jp/"
1424, 3, 美波町, https://www.town.minami.lg.jp/"
1425, 3, 海陽町, https://www.town.kaiyo.lg.jp/"
1426, 3, 松茂町, https://www.town.matsushige.tokushima.jp/"
1427, 3, 北島町, https://www.town.kitajima.lg.jp/"
1428, 3, 藍住町, https://www.town.aizumi.lg.jp/"
1429, 3, 板野町, http://www.town.itano.tokushima.jp/"
1430, 3, 上板町, https://www.townkamiita.jp/"
1431, 3, つるぎ町, https://www.town.tokushima-tsurugi.lg.jp/"
1432, 3, 東みよし町, https://www.town.higashimiyoshi.lg.jp/"
1433, 1, 香川県, https://www.pref.kagawa.lg.jp/"
1434, 高松市, https://www.city.takamatsu.kagawa.jp/"
1435, 丸亀市, https://www.city.marugame.lg.jp/"
1436, 坂出市, https://www.city.sakaide.lg.jp/"
1437, 善通寺市, https://www.city.zentsuji.kagawa.jp/"
1438, 観音寺市, https://www.city.kanonji.kagawa.jp/"
1439, さぬき市, https://www.city.sanuki.kagawa.jp/"
1440, 東かがわ市, https://www.higashikagawa.jp/"
1441, 三豊市, https://www.city.mitoyo.lg.jp/"
1442, 3, 土庄町, https://www.town.tonosho.kagawa.jp/"
1443, 3, 小豆島町, https://www.town.shodoshima.lg.jp/"
1444, 3, 三木町, https://www.town.miki.lg.jp/"
1445, 3, 直島町, https://www.town.naoshima.lg.jp/"
1446, 3, 宇多津町, https://www.town.utazu.lg.jp/"
1447, 3, 綾川町, https://www.town.ayagawa.lg.jp/"
1448, 3, 琴平町, https://www.town.kotohira.kagawa.jp/"
1449, 3, 多度津町, https://www.town.tadotsu.kagawa.jp/"
1450, 3, まんのう町, https://www.town.manno.lg.jp/"
1451, 1, 愛媛県, https://www.pref.ehime.jp/"
1452, 松山市, https://www.city.matsuyama.ehime.jp/"
1453, 今治市, https://www.city.imabari.ehime.jp/"
1454, 宇和島市, https://www.city.uwajima.ehime.jp/"
1455, 八幡浜市, http://www.city.yawatahama.ehime.jp/"
1456, 新居浜市, https://www.city.niihama.lg.jp/"
1457, 西条市, https://www.city.saijo.ehime.jp/"
1458, 大洲市, https://www.city.ozu.ehime.jp/"
1459, 伊予市, https://www.city.iyo.lg.jp/"
1460, 四国中央市, https://www.city.shikokuchuo.ehime.jp/"
1461, 西予市, https://www.city.seiyo.ehime.jp/"
1462, 東温市, https://www.city.toon.ehime.jp/"
1463, 3, 上島町, https://www.town.kamijima.lg.jp/"
1464, 3, 久万高原町, https://www.kumakogen.jp/"
1465, 3, 松前町, https://www.town.masaki.ehime.jp/"
1466, 3, 砥部町, https://www.town.tobe.ehime.jp/"
1467, 3, 内子町, https://www.town.uchiko.ehime.jp/"
1468, 3, 伊方町, https://www.town.ikata.ehime.jp/"
1469, 3, 松野町, http://www.town.matsuno.ehime.jp/"
1470, 3, 鬼北町, https://www.town.kihoku.ehime.jp/"
1471, 3, 愛南町, https://www.town.ainan.ehime.jp/"
1472, 1, 高知県, https://www.pref.kochi.lg.jp/"
1473, 高知市, https://www.city.kochi.kochi.jp/"
1474, 室戸市, https://www.city.muroto.kochi.jp/"
1475, 安芸市, https://www.city.aki.kochi.jp/"
1476, 南国市, https://www.city.nankoku.lg.jp/"
1477, 土佐市, https://www.city.tosa.lg.jp/"
1478, 須崎市, https://www.city.susaki.lg.jp/"
1479, 宿毛市, https://www.city.sukumo.kochi.jp/"
1480, 土佐清水市, https://www.city.tosashimizu.kochi.jp/"
1481, 四万十市, https://www.city.shimanto.lg.jp/"
1482, 香南市, https://www.city.kochi-konan.lg.jp/"
1483, 香美市, https://www.city.kami.lg.jp/"
1484, 3, 東洋町, http://www.town.toyo.kochi.jp/"
1485, 3, 奈半利町, http://www.town.nahari.kochi.jp/"
1486, 3, 田野町, https://tanocho.jp/"
1487, 3, 安田町, https://www.town.yasuda.kochi.jp/"
1488, 4, 北川村, http://www.kitagawamura.jp/"
1489, 4, 馬路村, http://www.vill.umaji.kochi.jp/html/index.htm"
1490, 4, 芸西村, http://www.vill.geisei.kochi.jp/"
1491, 3, 本山町, http://www.town.motoyama.kochi.jp/"
1492, 3, 大豊町, http://www.town.otoyo.kochi.jp/"
1493, 3, 土佐町, http://www.town.tosa.kochi.jp/"
1494, 4, 大川村, http://www.vill.okawa.kochi.jp/"
1495, 3, いの町, http://www.town.ino.kochi.jp/"
1496, 3, 仁淀川町, https://www.town.niyodogawa.lg.jp/"
1497, 3, 中土佐町, https://www.town.nakatosa.lg.jp/"
1498, 3, 佐川町, https://www.town.sakawa.lg.jp/"
1499, 3, 越知町, http://www.town.ochi.kochi.jp/"
1500, 3, 梼原町, http://www.town.yusuhara.kochi.jp/"
1501, 4, 日高村, https://www.vill.hidaka.kochi.jp/"
1502, 3, 津野町, https://town.kochi-tsuno.lg.jp/"
1503, 3, 四万十町, https://www.town.shimanto.lg.jp/"
1504, 3, 大月町, https://www.town.otsuki.kochi.jp/"
1505, 4, 三原村, http://www.vill.mihara.kochi.jp/"
1506, 3, 黒潮町, https://www.town.kuroshio.lg.jp/"
1507, 1, 福岡県, https://www.pref.fukuoka.lg.jp/"
1508, 北九州市, https://www.city.kitakyushu.lg.jp/"
1509, 福岡市, https://www.city.fukuoka.lg.jp/"
1510, 大牟田市, https://www.city.omuta.lg.jp/"
1511, 久留米市, http://www.city.kurume.fukuoka.jp/"
1512, 直方市, https://www.city.nogata.fukuoka.jp/"
1513, 飯塚市, https://www.city.iizuka.lg.jp/"
1514, 田川市, https://www.joho.tagawa.fukuoka.jp/"
1515, 柳川市, https://www.city.yanagawa.fukuoka.jp/"
1516, 八女市, https://www.city.yame.fukuoka.jp/"
1517, 筑後市, https://www.city.chikugo.lg.jp/"
1518, 大川市, https://www.city.okawa.lg.jp/"
1519, 行橋市, http://www.city.yukuhashi.fukuoka.jp/"
1520, 豊前市, http://www.city.buzen.lg.jp/"
1521, 中間市, http://www.city.nakama.lg.jp/"
1522, 小郡市, https://www.city.ogori.fukuoka.jp/"
1523, 筑紫野市, https://www.city.chikushino.fukuoka.jp/"
1524, 春日市, https://www.city.kasuga.fukuoka.jp/"
1525, 大野城市, http://www.city.onojo.fukuoka.jp/"
1526, 宗像市, https://www.city.munakata.lg.jp/"
1527, 太宰府市, https://www.city.dazaifu.lg.jp/"
1528, 古賀市, https://www.city.koga.fukuoka.jp/"
1529, 福津市, https://www.city.fukutsu.lg.jp/"
1530, うきは市, http://www.city.ukiha.fukuoka.jp/"
1531, 宮若市, https://www.city.miyawaka.lg.jp/"
1532, 嘉麻市, https://www.city.kama.lg.jp/"
1533, 朝倉市, https://www.city.asakura.lg.jp/"
1534, みやま市, https://www.city.miyama.lg.jp/"
1535, 糸島市, https://www.city.itoshima.lg.jp/"
1536, 那珂川市, https://www.city.nakagawa.lg.jp/"
1537, 3, 宇美町, https://www.town.umi.lg.jp/"
1538, 3, 篠栗町, https://www.town.sasaguri.fukuoka.jp/"
1539, 3, 志免町, http://www.town.shime.lg.jp/"
1540, 3, 須恵町, http://www.town.sue.fukuoka.jp/"
1541, 3, 新宮町, https://www.town.shingu.fukuoka.jp/"
1542, 3, 久山町, http://www.town.hisayama.fukuoka.jp/"
1543, 3, 粕屋町, https://www.town.kasuya.fukuoka.jp/"
1544, 3, 芦屋町, https://www.town.ashiya.lg.jp/"
1545, 3, 水巻町, https://www.town.mizumaki.lg.jp/"
1546, 3, 岡垣町, http://www.town.okagaki.lg.jp/"
1547, 3, 遠賀町, http://www.town.onga.lg.jp/"
1548, 3, 小竹町, https://town.kotake.lg.jp/"
1549, 3, 鞍手町, https://www.town.kurate.lg.jp/"
1550, 3, 桂川町, http://www.town.keisen.fukuoka.jp/"
1551, 3, 筑前町, https://www.town.chikuzen.fukuoka.jp/"
1552, 4, 東峰村, http://vill.toho-info.com/"
1553, 3, 大刀洗町, http://www.town.tachiarai.fukuoka.jp/"
1554, 3, 大木町, https://www.town.ooki.lg.jp/"
1555, 3, 広川町, https://www.town.hirokawa.fukuoka.jp/"
1556, 3, 香春町, https://www.town.kawara.fukuoka.jp/"
1557, 3, 添田町, https://www.town.soeda.fukuoka.jp/"
1558, 3, 糸田町, http://www.town.itoda.lg.jp/"
1559, 3, 川崎町, https://www.town-kawasaki.com/"
1560, 3, 大任町, http://www.town.oto.fukuoka.jp/"
1561, 4, 赤村, http://www.akamura.net/"
1562, 3, 福智町, http://www.town.fukuchi.lg.jp/"
1563, 3, 苅田町, https://www.town.kanda.lg.jp/"
1564, 3, みやこ町, http://www.town.miyako.lg.jp/"
1565, 3, 吉富町, http://www.town.yoshitomi.lg.jp/"
1566, 3, 上毛町, https://www.town.koge.lg.jp/"
1567, 3, 築上町, https://www.town.chikujo.fukuoka.jp/"
1568, 1, 佐賀県, https://www.pref.saga.lg.jp/"
1569, 佐賀市, https://www.city.saga.lg.jp/"
1570, 唐津市, https://www.city.karatsu.lg.jp/"
1571, 鳥栖市, https://www.city.tosu.lg.jp/"
1572, 多久市, https://www.city.taku.lg.jp/"
1573, 伊万里市, https://www.city.imari.saga.jp/"
1574, 武雄市, http://www.city.takeo.lg.jp/"
1575, 鹿島市, https://www.city.saga-kashima.lg.jp/"
1576, 小城市, https://www.city.ogi.lg.jp/"
1577, 嬉野市, https://www.city.ureshino.lg.jp/"
1578, 神埼市, https://www.city.kanzaki.saga.jp/"
1579, 3, 吉野ヶ里町, https://www.town.yoshinogari.lg.jp/"
1580, 3, 基山町, https://www.town.kiyama.lg.jp/"
1581, 3, 上峰町, https://www.town.kamimine.lg.jp/"
1582, 3, みやき町, https://www.town.miyaki.lg.jp/"
1583, 3, 玄海町, https://www.town.genkai.lg.jp/"
1584, 3, 有田町, https://www.town.arita.lg.jp/"
1585, 3, 大町町, http://www.town.omachi.saga.jp/"
1586, 3, 江北町, https://www.town.kouhoku.saga.jp/"
1587, 3, 白石町, https://www.town.shiroishi.lg.jp/"
1588, 3, 太良町, https://www.town.tara.lg.jp/"
1589, 1, 長崎県, https://www.pref.nagasaki.jp/"
1590, 長崎市, https://www.city.nagasaki.lg.jp/"
1591, 佐世保市, https://www.city.sasebo.lg.jp/"
1592, 島原市, https://www.city.shimabara.lg.jp/"
1593, 諫早市, https://www.city.isahaya.nagasaki.jp/"
1594, 大村市, https://www.city.omura.nagasaki.jp/"
1595, 平戸市, https://www.city.hirado.nagasaki.jp/"
1596, 松浦市, https://www.city-matsuura.jp/"
1597, 対馬市, https://www.city.tsushima.nagasaki.jp/"
1598, 壱岐市, https://www.city.iki.nagasaki.jp/"
1599, 五島市, https://www.city.goto.nagasaki.jp/"
1600, 西海市, https://www.city.saikai.nagasaki.jp/"
1601, 雲仙市, http://www.city.unzen.nagasaki.jp/"
1602, 南島原市, https://www.city.minamishimabara.lg.jp/"
1603, 3, 長与町, https://webtown.nagayo.jp/"
1604, 3, 時津町, https://www.town.togitsu.nagasaki.jp/"
1605, 3, 東彼杵町, https://www.town.higashisonogi.lg.jp/"
1606, 3, 川棚町, http://www.kawatana.jp/"
1607, 3, 波佐見町, https://www.town.hasami.lg.jp/"
1608, 3, 小値賀町, http://ojika.net/"
1609, 3, 佐々町, https://www.sazacho-nagasaki.jp/"
1610, 3, 新上五島町, https://official.shinkamigoto.net/"
1611, 1, 熊本県, https://www.pref.kumamoto.jp/"
1612, 熊本市, https://www.city.kumamoto.jp/"
1613, 八代市, http://www.city.yatsushiro.lg.jp/"
1614, 人吉市, https://www.city.hitoyoshi.lg.jp/"
1615, 荒尾市, https://www.city.arao.lg.jp/"
1616, 水俣市, https://www.city.minamata.lg.jp/"
1617, 玉名市, https://www.city.tamana.lg.jp/"
1618, 山鹿市, https://www.city.yamaga.kumamoto.jp/"
1619, 菊池市, https://www.city.kikuchi.lg.jp/"
1620, 宇土市, https://www.city.uto.lg.jp/"
1621, 上天草市, https://www.city.kamiamakusa.kumamoto.jp/"
1622, 宇城市, https://www.city.uki.kumamoto.jp/"
1623, 阿蘇市, http://www.city.aso.kumamoto.jp/"
1624, 天草市, https://www.city.amakusa.kumamoto.jp/"
1625, 合志市, https://www.city.koshi.lg.jp/"
1626, 3, 美里町, https://www.town.kumamoto-misato.lg.jp/"
1627, 3, 玉東町, http://www.town.gyokuto.kumamoto.jp/"
1628, 3, 南関町, https://www.town.nankan.lg.jp/"
1629, 3, 長洲町, https://www.town.nagasu.lg.jp/"
1630, 3, 和水町, https://www.town.nagomi.lg.jp/"
1631, 3, 大津町, https://www.town.ozu.kumamoto.jp/"
1632, 3, 菊陽町, https://www.town.kikuyo.lg.jp/"
1633, 3, 南小国町, https://www.town.minamioguni.lg.jp/"
1634, 3, 小国町, https://www.town.kumamoto-oguni.lg.jp/"
1635, 4, 産山村, http://www.ubuyama-v.jp/"
1636, 3, 高森町, http://www.town.takamori.kumamoto.jp/"
1637, 4, 西原村, https://www.vill.nishihara.kumamoto.jp/"
1638, 4, 南阿蘇村, https://www.vill.minamiaso.lg.jp/"
1639, 3, 御船町, https://www.town.mifune.kumamoto.jp/"
1640, 3, 嘉島町, https://www.town.kumamoto-kashima.lg.jp/"
1641, 3, 益城町, https://www.town.mashiki.lg.jp/"
1642, 3, 甲佐町, https://www.town.kosa.lg.jp/"
1643, 3, 山都町, https://www.town.kumamoto-yamato.lg.jp/"
1644, 3, 氷川町, https://www.town.hikawa.kumamoto.jp/"
1645, 3, 芦北町, http://www.ashikita-t.kumamoto-sgn.jp/"
1646, 3, 津奈木町, http://www.town.tsunagi.lg.jp/"
1647, 3, 錦町, http://www.nishiki-machi.com/"
1648, 3, 多良木町, https://www.town.taragi.lg.jp/"
1649, 3, 湯前町, https://www.town.yunomae.lg.jp/"
1650, 4, 水上村, https://www.vill.mizukami.lg.jp/"
1651, 4, 相良村, https://www.vill.sagara.lg.jp/"
1652, 4, 五木村, https://www.vill.itsuki.lg.jp/"
1653, 4, 山江村, https://www.vill.yamae.lg.jp/"
1654, 4, 球磨村, http://www.kumamura.com/"
1655, 3, あさぎり町, https://www.town.asagiri.lg.jp/"
1656, 3, 苓北町, https://reihoku-kumamoto.jp/"
1657, 1, 大分県, https://www.pref.oita.jp/"
1658, 大分市, https://www.city.oita.oita.jp/"
1659, 別府市, https://www.city.beppu.oita.jp/"
1660, 中津市, https://www.city-nakatsu.jp/"
1661, 日田市, https://www.city.hita.oita.jp/"
1662, 佐伯市, https://www.city.saiki.oita.jp/"
1663, 臼杵市, https://www.city.usuki.oita.jp/"
1664, 津久見市, https://www.city.tsukumi.oita.jp/"
1665, 竹田市, https://www.city.taketa.oita.jp/"
1666, 豊後高田市, https://www.city.bungotakada.oita.jp/"
1667, 杵築市, http://www.city.kitsuki.lg.jp/"
1668, 宇佐市, https://www.city.usa.oita.jp/"
1669, 豊後大野市, https://www.bungo-ohno.jp/"
1670, 由布市, http://www.city.yufu.oita.jp/"
1671, 国東市, https://www.city.kunisaki.oita.jp/"
1672, 4, 姫島村, https://www.himeshima.jp/"
1673, 3, 日出町, https://www.town.hiji.lg.jp/"
1674, 3, 九重町, https://www.town.kokonoe.oita.jp/"
1675, 3, 玖珠町, https://www.town.kusu.oita.jp/"
1676, 1, 宮崎県, https://www.pref.miyazaki.lg.jp/"
1677, 宮崎市, https://www.city.miyazaki.miyazaki.jp/"
1678, 都城市, https://www.city.miyakonojo.miyazaki.jp/"
1679, 延岡市, http://www.city.nobeoka.miyazaki.jp/"
1680, 日南市, https://www.city.nichinan.lg.jp/"
1681, 小林市, http://www.city.kobayashi.lg.jp/"
1682, 日向市, https://www.hyugacity.jp/"
1683, 串間市, https://www.city.kushima.lg.jp/"
1684, 西都市, https://www.city.saito.lg.jp/"
1685, えびの市, https://www.city.ebino.lg.jp/"
1686, 3, 三股町, https://www.town.mimata.lg.jp/"
1687, 3, 高原町, https://www.town.takaharu.lg.jp/"
1688, 3, 国富町, http://www.town.kunitomi.miyazaki.jp/"
1689, 3, 綾町, https://www.town.aya.miyazaki.jp/"
1690, 3, 高鍋町, http://www.town.takanabe.lg.jp/"
1691, 3, 新富町, http://www.town.shintomi.lg.jp/"
1692, 4, 西米良村, http://www.vill.nishimera.lg.jp/"
1693, 3, 木城町, http://www.town.kijo.lg.jp/"
1694, 3, 川南町, https://www.town.kawaminami.miyazaki.jp/"
1695, 3, 都農町, https://www.town.tsuno.lg.jp/"
1696, 3, 門川町, http://www.town.kadogawa.lg.jp/"
1697, 4, 諸塚村, https://www.vill.morotsuka.miyazaki.jp/"
1698, 4, 椎葉村, http://www.vill.shiiba.miyazaki.jp/"
1699, 3, 美郷町, http://www.town.miyazaki-misato.lg.jp/"
1700, 3, 高千穂町, https://www.town-takachiho.jp/"
1701, 3, 日之影町, http://www.town.hinokage.lg.jp/"
1702, 3, 五ヶ瀬町, http://www.town.gokase.miyazaki.jp/"
1703, 1, 鹿児島県, https://www.pref.kagoshima.jp/"
1704, 鹿児島市, https://www.city.kagoshima.lg.jp/"
1705, 鹿屋市, https://www.city.kanoya.lg.jp/"
1706, 枕崎市, https://www.city.makurazaki.lg.jp/"
1707, 阿久根市, https://www.city.akune.lg.jp/"
1708, 出水市, https://www.city.kagoshima-izumi.lg.jp/"
1709, 指宿市, https://www.city.ibusuki.lg.jp/"
1710, 西之表市, http://www.city.nishinoomote.lg.jp/"
1711, 垂水市, http://www.city.tarumizu.lg.jp/"
1712, 薩摩川内市, https://www.city.satsumasendai.lg.jp/"
1713, 日置市, https://www.city.hioki.kagoshima.jp/"
1714, 曽於市, https://www.city.soo.kagoshima.jp/"
1715, 霧島市, https://www.city-kirishima.jp/"
1716, いちき串木野市, https://www.city.ichikikushikino.lg.jp/"
1717, 南さつま市, http://www.city.minamisatsuma.lg.jp/"
1718, 志布志市, http://www.city.shibushi.lg.jp/"
1719, 奄美市, http://www.city.amami.lg.jp/"
1720, 南九州市, https://www.city.minamikyushu.lg.jp/"
1721, 伊佐市, https://www.city.isa.kagoshima.jp/"
1722, 姶良市, https://www.city.aira.lg.jp/"
1723, 4, 三島村, http://mishimamura.com/"
1724, 4, 十島村, http://www.tokara.jp/"
1725, 3, さつま町, http://www.satsuma-net.jp/"
1726, 3, 長島町, https://www.town.nagashima.lg.jp/"
1727, 3, 湧水町, http://www.town.yusui.kagoshima.jp/"
1728, 3, 大崎町, http://www.town.kagoshima-osaki.lg.jp/"
1729, 3, 東串良町, http://www.higashikushira.com/"
1730, 3, 錦江町, http://www.town.kinko.lg.jp/"
1731, 3, 南大隅町, http://www.town.minamiosumi.lg.jp/"
1732, 3, 肝付町, https://kimotsuki-town.jp/"
1733, 3, 中種子町, http://town.nakatane.kagoshima.jp/"
1734, 3, 南種子町, http://www.town.minamitane.kagoshima.jp/"
1735, 3, 屋久島町, http://www.town.yakushima.kagoshima.jp/"
1736, 4, 大和村, http://www.vill.yamato.lg.jp/"
1737, 4, 宇検村, http://www.uken.net/"
1738, 3, 瀬戸内町, https://www.town.setouchi.lg.jp/"
1739, 3, 龍郷町, http://www.town.tatsugo.lg.jp/"
1740, 3, 喜界町, http://www.town.kikai.lg.jp/"
1741, 3, 徳之島町, http://www.tokunoshima-town.org/"
1742, 3, 天城町, https://www.town.amagi.lg.jp/"
1743, 3, 伊仙町, http://www.town.isen.kagoshima.jp/"
1744, 3, 和泊町, http://www.town.wadomari.lg.jp/"
1745, 3, 知名町, http://www.town.china.lg.jp/"
1746, 3, 与論町, https://www.yoron.jp/"
1747, 1, 沖縄県, https://www.pref.okinawa.lg.jp/"
1748, 那覇市, https://www.city.naha.okinawa.jp/"
1749, 宜野湾市, https://www.city.ginowan.lg.jp/"
1750, 石垣市, https://www.city.ishigaki.okinawa.jp/"
1751, 浦添市, https://www.city.urasoe.lg.jp/"
1752, 名護市, http://www.city.nago.okinawa.jp/"
1753, 糸満市, http://www.city.itoman.lg.jp/"
1754, 沖縄市, https://www.city.okinawa.okinawa.jp/"
1755, 豊見城市, https://www.city.tomigusuku.lg.jp/"
1756, うるま市, https://www.city.uruma.lg.jp/"
1757, 宮古島市, https://www.city.miyakojima.lg.jp/"
1758, 南城市, https://www.city.nanjo.okinawa.jp/"
1759, 4, 国頭村, http://www.vill.kunigami.okinawa.jp/"
1760, 4, 大宜味村, http://www.vill.ogimi.okinawa.jp/"
1761, 4, 東村, http://www.vill.higashi.okinawa.jp/"
1762, 4, 今帰仁村, https://www.nakijin.jp/"
1763, 3, 本部町, http://www.town.motobu.okinawa.jp/"
1764, 4, 恩納村, https://www.vill.onna.okinawa.jp/"
1765, 4, 宜野座村, http://www.vill.ginoza.okinawa.jp/"
1766, 3, 金武町, https://www.town.kin.okinawa.jp/"
1767, 4, 伊江村, https://www.iejima.org/"
1768, 4, 読谷村, https://www.vill.yomitan.okinawa.jp/"
1769, 3, 嘉手納町, https://www.town.kadena.okinawa.jp/"
1770, 3, 北谷町, https://www.chatan.jp/"
1771, 4, 北中城村, https://www.vill.kitanakagusuku.lg.jp/"
1772, 4, 中城村, https://www.vill.nakagusuku.okinawa.jp/"
1773, 3, 西原町, http://www.town.nishihara.okinawa.jp/"
1774, 3, 与那原町, http://www.town.yonabaru.okinawa.jp/"
1775, 3, 南風原町, http://www.town.haebaru.lg.jp/"
1776, 4, 渡嘉敷村, http://www.vill.tokashiki.okinawa.jp/"
1777, 4, 座間味村, https://www.vill.zamami.okinawa.jp/"
1778, 4, 粟国村, http://www.vill.aguni.okinawa.jp/"
1779, 4, 渡名喜村, http://www.vill.tonaki.okinawa.jp/"
1780, 4, 南大東村, http://www.vill.minamidaito.okinawa.jp/"
1781, 4, 北大東村, http://vill.kitadaito.okinawa.jp/"
1782, 4, 伊平屋村, http://www.vill.iheya.okinawa.jp/"
1783, 4, 伊是名村, http://vill.izena.okinawa.jp/"
1784, 3, 久米島町, http://www.town.kumejima.okinawa.jp/"
1785, 3, 八重瀬町, https://www.town.yaese.lg.jp/"
1786, 4, 多良間村, http://www.vill.tarama.okinawa.jp/"
1787, 3, 竹富町, https://www.town.taketomi.lg.jp/"
1788, 3, 与那国町, https://www.town.yonaguni.okinawa.jp/"
